,Name,Type,Link,Latitude,Longitude,ImageUrl,Description
381,Kaunos,Roman,https://en.wikipedia.org//wiki/Kaunos,36°49′35″N,28°37′17″E,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/DALYAN-KAUNOS_-_panoramio.jpg/800px-DALYAN-KAUNOS_-_panoramio.jpg,"Kaunos (Carian: Kbid;[1]
Lycian: Khbide;[1] Ancient Greek: Καῦνος; Latin: Caunus) was a city of ancient Caria and in Anatolia, a few km west of the modern town of Dalyan, Muğla Province, Turkey.
"
382,Kayseri,Roman,https://en.wikipedia.org//wiki/Kayseri,38°43′21″N,35°29′15″E,,"Kayseri (Turkish pronunciation: [ˈkajseɾi]; Greek: Καισάρεια) is a large industrialised city in Central Anatolia, Turkey. It is the seat of Kayseri Province. The city of Kayseri, as defined by the boundaries of Kayseri Metropolitan Municipality, is structurally composed of five metropolitan districts, the two core districts of Kocasinan and Melikgazi, and since 2004, also Hacılar, İncesu and Talas.
"
383,Kelbessos,Roman,https://en.wikipedia.org//wiki/Kelbessos,36°53′43″N,30°26′20″E,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Map_of_Lycia%2C_from_Travels_in_Lycia%2C_Milyas%2C_and_the_Cibyratis%2C_in_company_with_the_late_Rev._E._T._Daniell.jpg/643px-Map_of_Lycia%2C_from_Travels_in_Lycia%2C_Milyas%2C_and_the_Cibyratis%2C_in_company_with_the_late_Rev._E._T._Daniell.jpg,"Kelbessos was a fortified settlement of ancient Lycia, in the territory of Termessos.[1] It was continually inhabited by a military garrison from Hellenistic to Roman times.[1]
"
384,Kırşehir,Roman,https://en.wikipedia.org//wiki/K%C4%B1r%C5%9Fehir,39°08′44″N,34°09′39″E,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Turkey_adm_location_map.svg/800px-Turkey_adm_location_map.svg.png,"Kırşehir, formerly Mocissus[3] (Ancient Greek: Μωκισσός) and Justinianopolis[3] (Ἰουστινιανούπολις), is a city in Turkey. It is the capital district of the Kırşehir Province. According to the 2000 census, the population of the district is 121,947 of which 105,826 live in the city of Kırşehir.[4][5]
"
385,Kitanaura,Roman,https://en.wikipedia.org//wiki/Kitanaura,36°38′51″N,30°21′59″E,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Turkey_adm_location_map.svg/800px-Turkey_adm_location_map.svg.png,"Kitanaura (Ancient Greek: Κιτάναυρα)[1] was an ancient city in Lycia. Its ruins are located near Saraycık, a small village in the Kumluca district of Antalya Province, Turkey.
"
386,Kuşkayası Monument,Roman,https://en.wikipedia.org//wiki/Ku%C5%9Fkayas%C4%B1_Monument,41°43′06″N,32°21′49″E,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Amasra_Ku%C5%9Fkayas%C4%B1.jpg/450px-Amasra_Ku%C5%9Fkayas%C4%B1.jpg,"Kuşkayası (Turkish for Bird's rock) is a roadside monument just outside the town of Amasra, in Bartın Province, in the Black Sea Region of Turkey. It was erected in the Roman Imperial age.
"
387,Lamas Aqueduct,Roman,https://en.wikipedia.org//wiki/Lamas_Aqueduct,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Lamas_aqueduct.jpg/800px-Lamas_aqueduct.jpg,"Lamas Aqueduct is a Roman aqueduct in Mersin Province, Turkey
"
388,Laodicea on the Lycus,Roman,https://en.wikipedia.org//wiki/Laodicea_on_the_Lycus,37°50′09″N,29°06′27″E,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/TR_Pamukkale_Laodicea_asv2020-02_img11.jpg/800px-TR_Pamukkale_Laodicea_asv2020-02_img11.jpg,"Laodicea on the Lycus (Greek: Λαοδίκεια πρὸς τοῦ Λύκου Laodikia pros tou Lykou; Latin: Laodicea ad Lycum, also transliterated as Laodiceia or Laodikeia) (modern Turkish: Laodikeia) was an ancient city built on the river Lycus (Çürüksu). It was located in the Hellenistic regions of Caria and Lydia, which later became the Roman Province of Phrygia Pacatiana. It is now situated near the modern city of Denizli, Turkey. In 2013 the archaeological site was inscribed in the Tentative List of World Heritage Sites in Turkey.[1]
"
389,Lyrbe,Roman,https://en.wikipedia.org//wiki/Lyrbe,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Lyrbe%2C_Agora.jpg/800px-Lyrbe%2C_Agora.jpg,"Lyrbe (spelled Lyrba in the 1910 Catholic Encyclopedia; Ancient Greek: Λύρβη) was a city and episcopal see in the Roman province of Pamphylia Prima and is now a titular see.[1]
"
390,Manisa,Roman,https://en.wikipedia.org//wiki/Manisa,38°37′50″N,27°25′20″E,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Ulu_Cami_%C3%B6n%C3%BCnden_Manisa%27n%C4%B1n_g%C3%B6r%C3%BCn%C3%BC%C5%9F%C3%BC_2010.jpg/800px-Ulu_Cami_%C3%B6n%C3%BCnden_Manisa%27n%C4%B1n_g%C3%B6r%C3%BCn%C3%BC%C5%9F%C3%BC_2010.jpg,"Manisa (Turkish pronunciation: [maˈnisa]), historically known as Magnesia (Greek: Μαγνησία), is a large city in Turkey's Aegean Region and the administrative seat of Manisa Province.
"
391,Marciana (Lycia),Roman,https://en.wikipedia.org//wiki/Marciana_(Lycia),,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Map_of_Lycia%2C_from_Travels_in_Lycia%2C_Milyas%2C_and_the_Cibyratis%2C_in_company_with_the_late_Rev._E._T._Daniell.jpg/643px-Map_of_Lycia%2C_from_Travels_in_Lycia%2C_Milyas%2C_and_the_Cibyratis%2C_in_company_with_the_late_Rev._E._T._Daniell.jpg,"Marciana was a town in ancient Lycia, with a bishopric that was a suffragan of that of Myra.[1][2]
"
392,Mastaura (Caria),Roman,https://en.wikipedia.org//wiki/Mastaura_(Caria),37°57′23″N,28°20′30″E,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Turkey_adm_location_map.svg/800px-Turkey_adm_location_map.svg.png,"Mastaura (Ancient Greek: Μάσταυρα), was an ancient Greek town near Dereağzı, Nazilli in northern Caria, not to be confused with ancient Mastaura (Lycia).
"
393,Mesotymolus,Roman,https://en.wikipedia.org//wiki/Mesotymolus,,,,"Mesotymolus was an ancient Roman and Byzantine-era city on the Hermus River in ancient Lydia.
"
394,Milas,Roman,https://en.wikipedia.org//wiki/Milas,37°19′N,27°47′E,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/48220_Kultak-Milas-Mu%C4%9Fla%2C_Turkey_-_panoramio_%284%29.jpg/800px-48220_Kultak-Milas-Mu%C4%9Fla%2C_Turkey_-_panoramio_%284%29.jpg,"Milas (Ancient Greek: Μύλασα, Mylasa) is an ancient city and the seat of the district of the same name in Muğla Province in southwestern Turkey. The city commands a region with an active economy and very rich in history and ancient remains, the territory of Milas containing a remarkable twenty-seven archaeological sites of note.[3] The city was the first capital of ancient Caria and of the Anatolian beylik of Menteşe in mediaeval times. The nearby Mausoleum of Hecatomnus is classified as a tentative UNESCO World Heritage Site.[4]
"
395,Miletus,Roman,https://en.wikipedia.org//wiki/Miletus,37°31′49″N,27°16′42″E,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Turkey_relief_location_map.jpg/800px-Turkey_relief_location_map.jpg,"Miletus (/maɪˈliːtəs/; Greek: Μῑ́λητος, romanized: Mīlētos; Hittite transcription Millawanda or Milawata (exonyms); Latin: Miletus; Turkish: Milet) was an ancient Greek city on the western coast of Anatolia, near the mouth of the Maeander River in ancient Caria.[3][4][5] Its ruins are located near the modern village of Balat in Aydın Province, Turkey. Before the Persian invasion in the middle of the 6th century BC, Miletus was considered among the greatest and wealthiest of Greek cities.[6][7]
"
396,Myra,Roman,https://en.wikipedia.org//wiki/Myra,36°15′33″N,29°59′07″E,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Myra_theatre.jpg/799px-Myra_theatre.jpg,"Myra  (Ancient Greek: Μύρα, Mýra) was an ancient Greek, then Roman Greek, Byzantine Greek, then Ottoman Greek town in Lycia, which became the small Turkish town of Kale, renamed Demre in 2005, in the present-day Antalya Province of Turkey. In 1923, its Greek inhabitants had been required to leave by the Population exchange between Greece and Turkey, at which time its church was finally abandoned. It was founded on the river Myros (Ancient Greek: Μύρος; Turkish: Demre Çay), in the fertile alluvial plain between Alaca Dağ, the Massikytos range and the Aegean Sea.
"
397,Nevşehir,Roman,https://en.wikipedia.org//wiki/Nev%C5%9Fehir,38°37′35″N,34°42′50″E,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Nevsehir_2020_stitch3.jpg/800px-Nevsehir_2020_stitch3.jpg,"Nevşehir (from the Persian compound نو شهر Naw-shahr meaning ""new city""), formerly Neapolis and Muşkara, is a city and the capital district of Nevşehir Province in the Central Anatolia Region of Turkey. According to the 2010 census, the population of the district is 117,890 of which 85,634 live in the city of Nevşehir.[3][4] The district covers an area of 535 km2 (207 sq mi),[5] and the town lies at an elevation of 1,224 m (4,016 ft).
"
398,Niksar,Roman,https://en.wikipedia.org//wiki/Niksar,40°35′0″N,36°58′0″E,https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/512px-Question_book-new.svg.png,"Niksar is a city in Tokat Province, Turkey. It was settled by many empires, being once the capital city of the province. Niksar is known as ""Çukurova of the North-Anatolia"" due to its production of many kinds of fruits and vegetables except citrus fruits.[by whom?] On May 2, 2018, Niksar was included in the World Heritage tentative list.[3]
"
399,Oenoanda,Roman,https://en.wikipedia.org//wiki/Oenoanda,36°48′33″N,29°32′59″E,,"Oenoanda or Oinoanda (Greek: τὰ Οἰνόανδα) was an ancient Greek city in Lycia, in the upper valley of the River Xanthus. It is noted for the philosophical inscription by the Epicurean, Diogenes of Oenoanda. The ruins of the city lie west of the modern village İncealiler in the Fethiye district of Muğla Province, Turkey, which partly overlies the ancient site.
"
400,Patara (Lycia),Roman,https://en.wikipedia.org//wiki/Patara_(Lycia),36°15′58.38″N,29°19′2.0″E,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Patara_City_Gate_2019.jpg/800px-Patara_City_Gate_2019.jpg,"Patara (Lycian: 𐊓𐊗𐊗𐊀𐊕𐊀, Pttara; Greek: Πάταρα), later renamed Arsinoe (Ἀρσινόη), was a flourishing maritime and commercial city on the south-west coast of Lycia on the Mediterranean coast of Turkey near the modern small town of Gelemiş,[1] in Antalya Province. It is the birthplace of St. Nicholas in 270 AD, who lived most of his life in the nearby town of Myra (Demre).
"
401,Pepuza,Roman,https://en.wikipedia.org//wiki/Pepuza,38°24′29″N,29°27′41″E,,"Pepuza (also spelled Pepouza) was an ancient town in Phrygia, Asia Minor (in today's Turkish district of Karahallı, Uşak Province, Aegean Region). Coordinates of the central terrasse of the settlement: UTM 35 S 0714926/4253954 (WGS-84), 38.408˚ N, 29.4615˚ E.  
"
402,Perrhe,Roman,https://en.wikipedia.org//wiki/Perrhe,37°47′30″N,38°18′04″E,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Perrhe1.jpg/800px-Perrhe1.jpg,"Perrhe (Ancient Greek: Πέρρη, also Antiochia on the Taurus) was an ancient city in the kingdom of Commagene. The remains of the city are located in the modern suburb of Örenli (previously the village of Pirin or Pirun) in the northern section of the Turkish city of Adıyaman in the province of the same name.
"
403,Pinara,Roman,https://en.wikipedia.org//wiki/Pinara,36°29′19″N,29°15′07″E,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Pinara_Amphitheatre_Fethiye_Mugla_Turkiye.JPG/800px-Pinara_Amphitheatre_Fethiye_Mugla_Turkiye.JPG,"Pinara (Lycian: 𐊓𐊆𐊍𐊍𐊁𐊑𐊏𐊆 Pilleñni, presumably from the adjective ""round""; Greek: τὰ Πίναρα, formerly Artymnesus or Artymnesos according to one account) was a large city of ancient Lycia at the foot of Mount Cragus (now Mount Babadağ), and not far from the western bank of the River Xanthos, homonymous with the ancient city of Xanthos (now Eşen Stream).
"
404,Ploutonion at Hierapolis,Roman,https://en.wikipedia.org//wiki/Ploutonion_at_Hierapolis,37°55′36.48″N,29°07′36.53″E,,"The Ploutonion at Hierapolis (Ancient Greek: Πλουτώνειον Ploutōneion,[1] lit ""Place of Pluto""; Latin: Plutonium) or Pluto's Gate[2] was a ploutonion (a religious site dedicated to the god Pluto)  in the ancient city of Hierapolis near Pamukkale in modern Turkey's Denizli Province. The site was discovered in 1965 by Italian archaeologists, who published reports on their excavations throughout the decade.[3] In 2013, it was further explored by Italian archaeologists led by Francesco D'Andria, a professor of archaeology at the University of Salento.[4] As part of a restoration project, a replica of the marble statue of Hades and Cerberus has been restored to its original place. The statue is known to have been there in ancient times.[5]
"
405,Pompeiopolis,Roman,https://en.wikipedia.org//wiki/Pompeiopolis,41°31′01″N,34°12′47″E,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Turkey_adm_location_map.svg/800px-Turkey_adm_location_map.svg.png,"Pompeiopolis (Greek: Πομπηιούπολις, city of Pompeius) was a Roman city in ancient Paphlagonia, identified in the early 19th century with the ruins of Zımbıllı Tepe, located near Taşköprü, Kastamonu Province in the Black Sea Region of Turkey. The exact location is 40 km north-east of Kastamonu and a short distance across the river from modern Taşköprü, in the valley of the Gökırmak or Gök River (Greek: Αμνίας, Amnías). The borders of Pompeiopolis reached the Küre mountains to the north, Ilgaz mountains to the south, Halys river to the east and Pınarbaşı valley to the west.
"
406,Prusias ad Hypium,Roman,https://en.wikipedia.org//wiki/Prusias_ad_Hypium,40°54′22″N,31°08′53″E,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Prusias_ad_Hypium_10.jpg/800px-Prusias_ad_Hypium_10.jpg,"see also the city ""Cius"" or ""Kios""
"
407,Rhodiapolis,Roman,https://en.wikipedia.org//wiki/Rhodiapolis,36°23′13″N,30°15′56″E,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Rhodiapolis.JPG/800px-Rhodiapolis.JPG,"Rhodiapolis (Ancient Greek: Ῥοδιάπολις), also known as Rhodia (Ῥοδία) and Rhodiopolis (Ῥοδιόπολις), was a city in ancient Lycia. Today it is located on a hill northwest of the modern town Kumluca in Antalya Province, Turkey.
"
408,Sala (Lydia),Roman,https://en.wikipedia.org//wiki/Sala_(Lydia),,,,"Sala or Salena was a town of ancient Lydia, and is a suppressed, vacant and titular see of the Roman Catholic Church.[1]
"
409,Selçuk,Roman,https://en.wikipedia.org//wiki/Sel%C3%A7uk,37°57′N,27°22′E,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Sel%C3%A7uk_fortress.jpg/800px-Sel%C3%A7uk_fortress.jpg,"Selçuk is the central town of Selçuk district, İzmir Province in Turkey, 2 kilometres (1 mile) northeast of the ancient city of Ephesus.
"
410,Seleucia Pieria,Roman,https://en.wikipedia.org//wiki/Seleucia_Pieria,36°07′26″N,35°55′19″E,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Roman_Sarcophagus%2C_Seleucia_Pieria.jpg/800px-Roman_Sarcophagus%2C_Seleucia_Pieria.jpg,"Seleucia in Pieria (Greek Σελεύκεια ἐν Πιερίᾳ), also known in English as Seleucia by the Sea, and later named Suedia, was a Hellenistic town, the seaport of Antioch ad Orontes (Syria Prima), the Seleucid capital, modern Antakya (Turkey). The city was built slightly to the north of the estuary of the river Orontes, between small rivers on the western slopes of the Coryphaeus, one of the southern summits of the Amanus Mountains.
"
